sentence	label
last time i flew, it was a fairly long flight	experiential
but the airline had informed us that food other than packaged snacks was to be offered.	experiential
i purchased some safe, gluten-free trail mix at the airport and tossed it into my carry-on	experiential
so that i could have something to eat.	experiential
it had dried fruit, nuts, and included peanuts.	experiential
my concern was gluten, not peanuts.	unverifiable
there was a child with a peanut allergy on the plane and not only did the flight crew refuse to serve peanuts to the entire plane,	experiential
but i was asked to put away the gluten-free trail mix i had just bought in the airport.	experiential
i would have eaten something else to keep my blood sugar up,	unverifiable
but every single snack on that plane other than the peanuts contained gluten.	experiential
i came off the three hour flight dizzy, sick, hypoglycemic, and furious.	unverifiable
if dot is going to restrict peanuts on planes it needs to be clearly communicated on the ticket and in advance.	unverifiable
it's easy to bring foods without peanuts but only if you know to do so.	unverifiable
"that should be ""no food other than packaged snacks."""	unverifiable
you have no idea what you're talking about either.	unverifiable
"celiac disease is not an ""allergy"" and someone sitting in the next seat eating pretzels poses no risk to a celiac."	unverifiable
on the off-chance there is turbulence and somebody's pretzel lands in my drink, i'm sure the airline would replace it.	unverifiable
not only advertise total fare- but whether or not the fare is refundable.	unverifiable
"also - beyond the fare - the airlines are adding ""fuel surcharges"" to almost all international fares."	unverifiable
